NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		294	-0.45856243	-1.5191737	0.14343435	1.0	0.999	8951	tags=46%, list=26%, signal=62%	
PID_ECADHERIN_NASCENT_AJ_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY		39	-0.44026554	-1.5186864	0.07564576	1.0	0.999	6582	tags=28%, list=19%, signal=35%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN		200	-0.32769507	-1.518556	0.037401576	1.0	0.999	10680	tags=40%, list=31%, signal=57%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		56	-0.41981494	-1.5181128	0.070726916	1.0	0.999	9385	tags=43%, list=27%, signal=59%	
REACTOME_METABOLISM_OF_COFACTORS	REACTOME_METABOLISM_OF_COFACTORS		19	-0.53012645	-1.517865	0.09751434	1.0	0.999	9742	tags=58%, list=28%, signal=81%	
REACTOME_PI_METABOLISM	REACTOME_PI_METABOLISM		84	-0.3687852	-1.5151589	0.040462427	1.0	0.999	9179	tags=35%, list=27%, signal=47%	
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1		50	-0.42005712	-1.512626	0.06779661	1.0	0.999	8260	tags=42%, list=24%, signal=55%	
BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY		24	-0.47763252	-1.5123589	0.07736944	1.0	0.999	8029	tags=46%, list=23%, signal=60%	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_		17	-0.5751162	-1.5123333	0.08906882	1.0	0.999	9566	tags=53%, list=28%, signal=73%	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS		56	-0.42971662	-1.507821	0.098513015	1.0	0.999	12990	tags=63%, list=38%, signal=100%	
GSE27786_BCELL_VS_CD4_TCELL_UP	GSE27786_BCELL_VS_CD4_TCELL_UP		199	-0.30376527	-1.5068821	0.025390625	1.0	0.999	6291	tags=25%, list=18%, signal=31%	
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN		200	-0.3283629	-1.5048108	0.030075189	1.0	0.999	7221	tags=34%, list=21%, signal=42%	
GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN		168	-0.3347646	-1.5041339	0.041015625	1.0	0.999	7304	tags=36%, list=21%, signal=46%	
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP	GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP		194	-0.3454711	-1.5001022	0.059813086	1.0	0.999	8071	tags=37%, list=23%, signal=47%	
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT_	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT_		31	-0.50510174	-1.4993721	0.102713175	1.0	0.999	12210	tags=58%, list=35%, signal=90%	
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN		196	-0.31750175	-1.4988339	0.056530215	1.0	0.999	10855	tags=44%, list=31%, signal=64%	
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN	GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN		180	-0.36297426	-1.4987432	0.04174573	1.0	0.999	8248	tags=41%, list=24%, signal=54%	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP		63	-0.4454786	-1.4979607	0.08974359	1.0	0.999	10162	tags=51%, list=29%, signal=72%	
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP	GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP		198	-0.34688723	-1.4931666	0.06538462	1.0	0.999	9394	tags=39%, list=27%, signal=53%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		44	-0.596578	-1.4922519	0.02946593	1.0	0.999	8884	tags=66%, list=26%, signal=89%	
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN		199	-0.34418535	-1.4922141	0.11354582	1.0	0.999	8995	tags=40%, list=26%, signal=54%	
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP		53	-0.56835335	-1.4890615	0.16155419	1.0	0.999	9781	tags=66%, list=28%, signal=92%	
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_DN	GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_DN		198	-0.3163983	-1.4872186	0.046558704	1.0	0.999	8344	tags=32%, list=24%, signal=42%	
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP		175	-0.38355136	-1.4855309	0.11264822	1.0	0.999	8562	tags=39%, list=25%, signal=51%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP		26	-0.40631783	-1.4847543	0.038240917	1.0	0.999	10508	tags=54%, list=30%, signal=77%	
BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY		26	-0.44671175	-1.4843167	0.07920792	1.0	0.999	7271	tags=38%, list=21%, signal=49%	
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP		197	-0.3095537	-1.4821368	0.063197024	1.0	0.999	12148	tags=44%, list=35%, signal=68%	
AUNG_GASTRIC_CANCER	AUNG_GASTRIC_CANCER		50	-0.39155352	-1.4815062	0.049808428	1.0	0.999	9743	tags=50%, list=28%, signal=70%	
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON		21	-0.5608133	-1.4774321	0.12407407	1.0	0.999	4378	tags=43%, list=13%, signal=49%	
WP_TRANSLATION_FACTORS	WP_TRANSLATION_FACTORS		50	-0.4346202	-1.4746187	0.12549801	1.0	0.999	4573	tags=34%, list=13%, signal=39%	
PID_CERAMIDE_PATHWAY	PID_CERAMIDE_PATHWAY		44	-0.39887968	-1.4736929	0.08378871	1.0	0.999	9382	tags=43%, list=27%, signal=59%	
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE		16	-0.5332525	-1.4728839	0.113502935	1.0	1.0	3021	tags=31%, list=9%, signal=34%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		29	-0.6951625	-1.4726412	0.027027028	1.0	1.0	5651	tags=66%, list=16%, signal=78%	
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK		144	-0.36916485	-1.4723746	0.08477842	1.0	1.0	7829	tags=36%, list=23%, signal=46%	
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_UP	GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_UP		198	-0.30801487	-1.4709535	0.024163568	1.0	1.0	7256	tags=32%, list=21%, signal=41%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		29	-0.5981825	-1.4699115	0.058380414	1.0	1.0	6113	tags=55%, list=18%, signal=67%	
GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP	GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP		200	-0.30120146	-1.4697804	0.06130268	1.0	1.0	9579	tags=37%, list=28%, signal=50%	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_UP	GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_UP		129	-0.36183777	-1.4693577	0.067307696	1.0	1.0	7495	tags=36%, list=22%, signal=45%	
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN		199	-0.41610986	-1.4685032	0.16935484	1.0	1.0	9626	tags=45%, list=28%, signal=62%	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION		31	-0.63185143	-1.4677646	0.0035971224	1.0	1.0	5806	tags=58%, list=17%, signal=70%	
WP_PROXIMAL_TUBULE_TRANSPORT	WP_PROXIMAL_TUBULE_TRANSPORT		57	-0.44606405	-1.4670924	0.0647482	1.0	1.0	6411	tags=42%, list=19%, signal=52%	
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN	GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN		200	-0.3334296	-1.4645956	0.085027725	1.0	1.0	9801	tags=38%, list=28%, signal=52%	
WP_INSULIN_SIGNALING	WP_INSULIN_SIGNALING		160	-0.33335993	-1.4644977	0.047186933	1.0	1.0	7801	tags=31%, list=23%, signal=39%	
SIG_BCR_SIGNALING_PATHWAY	SIG_BCR_SIGNALING_PATHWAY		46	-0.49336377	-1.464381	0.07184466	1.0	1.0	12568	tags=59%, list=36%, signal=92%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		51	-0.43552575	-1.4641743	0.136	1.0	1.0	8951	tags=53%, list=26%, signal=71%	
GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN	GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN		200	-0.3152795	-1.4635501	0.0707635	1.0	1.0	9200	tags=36%, list=27%, signal=48%	
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP	GSE17721_POLYIC_VS_CPG_2H_BMDC_UP		200	-0.31973696	-1.4634123	0.070881225	1.0	1.0	7655	tags=31%, list=22%, signal=39%	
GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP	GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP		199	-0.422494	-1.4627411	0.08806262	1.0	1.0	8788	tags=44%, list=25%, signal=59%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN		199	-0.30760413	-1.4621841	0.05263158	1.0	1.0	9382	tags=37%, list=27%, signal=51%	
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN		197	-0.41881695	-1.4611121	0.072407044	1.0	1.0	9192	tags=41%, list=27%, signal=55%	
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP		190	-0.31136096	-1.4608494	0.04887218	1.0	1.0	9272	tags=38%, list=27%, signal=52%	
REACTOME_PROTEIN_METHYLATION	REACTOME_PROTEIN_METHYLATION		17	-0.47606078	-1.459585	0.097363085	1.0	1.0	7747	tags=29%, list=22%, signal=38%	
GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN	GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN		198	-0.29975984	-1.4576395	0.04771372	1.0	1.0	3443	tags=22%, list=10%, signal=24%	
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN	GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN		200	-0.30672652	-1.45746	0.06390978	1.0	1.0	10290	tags=39%, list=30%, signal=54%	
GSE557_WT_VS_CIITA_KO_DC_UP	GSE557_WT_VS_CIITA_KO_DC_UP		198	-0.30102307	-1.4565682	0.06732673	1.0	1.0	9742	tags=40%, list=28%, signal=55%	
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP	GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP		183	-0.33217978	-1.4559041	0.078998074	1.0	1.0	5553	tags=31%, list=16%, signal=36%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN		71	-0.39166576	-1.4550921	0.11153846	1.0	1.0	8282	tags=39%, list=24%, signal=52%	
PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY		53	-0.37701103	-1.4547548	0.072222225	1.0	1.0	7719	tags=30%, list=22%, signal=39%	
REACTOME_PURINE_CATABOLISM	REACTOME_PURINE_CATABOLISM		18	-0.53440744	-1.4542141	0.08365019	1.0	1.0	2520	tags=28%, list=7%, signal=30%	
PID_NFKAPPAB_ATYPICAL_PATHWAY	PID_NFKAPPAB_ATYPICAL_PATHWAY		17	-0.50902945	-1.4540377	0.09039548	1.0	1.0	6886	tags=35%, list=20%, signal=44%	
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING		72	-0.4045709	-1.4531119	0.11851852	1.0	1.0	12990	tags=58%, list=38%, signal=93%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		58	-0.5536543	-1.4525169	0.045009784	1.0	1.0	5895	tags=50%, list=17%, signal=60%	
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN		158	-0.33664438	-1.4519881	0.07495069	1.0	1.0	8763	tags=37%, list=25%, signal=50%	
ANDERSEN_LIVER_CANCER_KRT19_UP	ANDERSEN_LIVER_CANCER_KRT19_UP		35	-0.4629477	-1.4513185	0.1380753	1.0	1.0	6071	tags=40%, list=18%, signal=48%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP		199	-0.3110849	-1.4511329	0.051136363	1.0	1.0	9135	tags=39%, list=26%, signal=53%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	-0.5483691	-1.4509162	0.08695652	1.0	1.0	8257	tags=63%, list=24%, signal=82%	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION		16	-0.5868653	-1.4500138	0.102564104	1.0	1.0	6886	tags=44%, list=20%, signal=55%	
GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		200	-0.3192951	-1.4474181	0.072106265	1.0	1.0	10218	tags=38%, list=30%, signal=54%	
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		200	-0.3438388	-1.4463234	0.14519428	1.0	1.0	9401	tags=43%, list=27%, signal=58%	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS		67	-0.3676136	-1.4459814	0.1015625	1.0	1.0	7954	tags=33%, list=23%, signal=43%	
ST_GAQ_PATHWAY	ST_GAQ_PATHWAY		28	-0.46131364	-1.4455572	0.08630394	1.0	1.0	8939	tags=50%, list=26%, signal=67%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		180	-0.32339036	-1.4447355	0.086444005	1.0	1.0	7077	tags=28%, list=20%, signal=35%	
BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY		15	-0.5134378	-1.4428475	0.11030742	1.0	1.0	8260	tags=53%, list=24%, signal=70%	
GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP		196	-0.30743617	-1.4424714	0.057142857	1.0	1.0	7536	tags=31%, list=22%, signal=39%	
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP	GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP		197	-0.3078919	-1.4410199	0.04563492	1.0	1.0	7811	tags=32%, list=23%, signal=41%	
ROY_WOUND_BLOOD_VESSEL_DN	ROY_WOUND_BLOOD_VESSEL_DN		23	-0.722044	-1.4406286	0.027322404	1.0	1.0	4659	tags=70%, list=13%, signal=80%	
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP		200	-0.30250525	-1.4401162	0.06614786	1.0	1.0	8045	tags=33%, list=23%, signal=42%	
ZHOU_TNF_SIGNALING_4HR	ZHOU_TNF_SIGNALING_4HR		50	-0.3853114	-1.4396713	0.08416834	1.0	1.0	2301	tags=22%, list=7%, signal=24%	
GSE27786_NKTCELL_VS_ERYTHROBLAST_UP	GSE27786_NKTCELL_VS_ERYTHROBLAST_UP		199	-0.2915355	-1.439379	0.058380414	1.0	1.0	8071	tags=31%, list=23%, signal=40%	
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN	GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN		198	-0.29859948	-1.4393346	0.05597015	1.0	1.0	5834	tags=26%, list=17%, signal=31%	
HEDENFALK_BREAST_CANCER_BRACX_UP	HEDENFALK_BREAST_CANCER_BRACX_UP		19	-0.47253206	-1.4389023	0.10638298	1.0	1.0	5561	tags=37%, list=16%, signal=44%	
JAZAG_TGFB1_SIGNALING_DN	JAZAG_TGFB1_SIGNALING_DN		35	-0.40516976	-1.4384938	0.07858546	1.0	1.0	4077	tags=26%, list=12%, signal=29%	
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP		192	-0.32688618	-1.4355894	0.09142857	1.0	1.0	8719	tags=38%, list=25%, signal=50%	
REACTOME_RAB_REGULATION_OF_TRAFFICKING	REACTOME_RAB_REGULATION_OF_TRAFFICKING		122	-0.3710077	-1.4350146	0.13601533	1.0	1.0	11462	tags=43%, list=33%, signal=64%	
WP_IL17_SIGNALING_PATHWAY	WP_IL17_SIGNALING_PATHWAY		32	-0.46775958	-1.4337654	0.090405904	1.0	1.0	8957	tags=47%, list=26%, signal=63%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		132	-0.31864804	-1.4327637	0.06481481	1.0	1.0	7440	tags=33%, list=22%, signal=41%	
GSE6875_TCONV_VS_FOXP3_KO_TREG_DN	GSE6875_TCONV_VS_FOXP3_KO_TREG_DN		200	-0.284871	-1.4324459	0.046554934	1.0	1.0	7540	tags=30%, list=22%, signal=38%	
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP		200	-0.3324356	-1.4321333	0.07550645	1.0	1.0	7355	tags=31%, list=21%, signal=39%	
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP		200	-0.346572	-1.4303123	0.110687025	1.0	1.0	6838	tags=30%, list=20%, signal=37%	
KYNG_NORMAL_AGING_DN	KYNG_NORMAL_AGING_DN		18	-0.51354617	-1.4291884	0.124060154	1.0	1.0	7868	tags=72%, list=23%, signal=93%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP	GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP		200	-0.2932264	-1.4288294	0.05597015	1.0	1.0	8228	tags=32%, list=24%, signal=41%	
WP_IL1_SIGNALING_PATHWAY	WP_IL1_SIGNALING_PATHWAY		56	-0.3851208	-1.4278643	0.09056604	1.0	1.0	8260	tags=39%, list=24%, signal=52%	
MOOTHA_GLYCOGEN_METABOLISM	MOOTHA_GLYCOGEN_METABOLISM		21	-0.55218524	-1.4271111	0.118712276	1.0	1.0	8567	tags=62%, list=25%, signal=82%	
REACTOME_TBC_RABGAPS	REACTOME_TBC_RABGAPS		44	-0.4601468	-1.4257112	0.121442124	1.0	1.0	13571	tags=55%, list=39%, signal=90%	
GRATIAS_RETINOBLASTOMA_16Q24	GRATIAS_RETINOBLASTOMA_16Q24		18	-0.56042117	-1.4242729	0.1433892	1.0	1.0	10033	tags=72%, list=29%, signal=102%	
BILANGES_SERUM_RESPONSE_TRANSLATION	BILANGES_SERUM_RESPONSE_TRANSLATION		33	-0.51446706	-1.424137	0.16049382	1.0	1.0	4135	tags=48%, list=12%, signal=55%	
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP		197	-0.33493614	-1.4238634	0.0770751	1.0	1.0	7985	tags=37%, list=23%, signal=47%	
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY		52	-0.4081513	-1.4237849	0.07238095	1.0	1.0	6946	tags=33%, list=20%, signal=41%	
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER		40	-0.40597832	-1.4235924	0.09765625	1.0	1.0	4426	tags=28%, list=13%, signal=31%	
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_DN	GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_DN		198	-0.3134241	-1.4228916	0.101886794	1.0	1.0	9178	tags=39%, list=27%, signal=53%	
REACTOME_TNF_SIGNALING	REACTOME_TNF_SIGNALING		43	-0.38451606	-1.4209101	0.097826086	1.0	1.0	13067	tags=53%, list=38%, signal=86%	
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	REACTOME_AMINO_ACIDS_REGULATE_MTORC1		55	-0.439002	-1.420734	0.13572854	1.0	1.0	10969	tags=47%, list=32%, signal=69%	
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK		49	-0.3858713	-1.4206544	0.1184466	1.0	1.0	5174	tags=27%, list=15%, signal=31%	
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP	GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP		197	-0.28926083	-1.4204428	0.034548946	1.0	1.0	5144	tags=24%, list=15%, signal=28%	
GSE45365_CD8A_DC_VS_CD11B_DC_DN	GSE45365_CD8A_DC_VS_CD11B_DC_DN		198	-0.33425966	-1.4198152	0.09714286	1.0	1.0	7350	tags=30%, list=21%, signal=38%	
GSE3982_MAC_VS_BCELL_DN	GSE3982_MAC_VS_BCELL_DN		197	-0.33645862	-1.418157	0.09788868	1.0	1.0	9561	tags=44%, list=28%, signal=60%	
GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_DN	GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_DN		199	-0.2971219	-1.4181547	0.056285176	1.0	1.0	4762	tags=19%, list=14%, signal=21%	
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP		192	-0.3007875	-1.417467	0.097928435	1.0	1.0	10246	tags=38%, list=30%, signal=54%	
WONG_MITOCHONDRIA_GENE_MODULE	WONG_MITOCHONDRIA_GENE_MODULE		218	-0.41288367	-1.41689	0.17460318	1.0	1.0	10353	tags=43%, list=30%, signal=61%	
MOOTHA_HUMAN_MITODB_6_2002	MOOTHA_HUMAN_MITODB_6_2002		431	-0.37925795	-1.4156228	0.15737052	1.0	1.0	8655	tags=37%, list=25%, signal=48%	
MOOTHA_MITOCHONDRIA	MOOTHA_MITOCHONDRIA		449	-0.38043904	-1.4155686	0.15139443	1.0	1.0	8655	tags=36%, list=25%, signal=48%	
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN		194	-0.2945695	-1.4146596	0.054	1.0	1.0	5332	tags=24%, list=15%, signal=28%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		51	-0.68795574	-1.4145067	0.0	1.0	1.0	5846	tags=61%, list=17%, signal=73%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN		199	-0.36845678	-1.4139199	0.1523046	1.0	1.0	10528	tags=49%, list=30%, signal=70%	
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN		198	-0.3036102	-1.412976	0.08829175	1.0	1.0	8921	tags=32%, list=26%, signal=43%	
GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN	GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN		200	-0.3175982	-1.4117486	0.112840466	1.0	1.0	9626	tags=37%, list=28%, signal=51%	
