NAME	TITLE	SCORE	
LCT-AS1	LCT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40337]	0.5005542	
AC005358.1	novel transcript, antisense to MYOCD	0.50043124	
AC019117.2	long intergenic non-protein coding RNA 2888 [Source:HGNC Symbol;Acc:HGNC:53765]	0.50024235	
FZD8	frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]	0.5001618	
PDGFRL	platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]	0.5000634	
RNU6-517P	RNA, U6 small nuclear 517, pseudogene [Source:HGNC Symbol;Acc:HGNC:47480]	0.49993396	
GPR176	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]	0.4999145	
LINC02165	long intergenic non-protein coding RNA 2165 [Source:HGNC Symbol;Acc:HGNC:53026]	0.49988577	
SPACA6	sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]	0.49976423	
TMC7	transmembrane channel like 7 [Source:HGNC Symbol;Acc:HGNC:23000]	0.49963045	
LINC01429	long intergenic non-protein coding RNA 1429 [Source:HGNC Symbol;Acc:HGNC:50741]	0.4996118	
CABYR	calcium binding tyrosine phosphorylation regulated [Source:HGNC Symbol;Acc:HGNC:15569]	0.49941948	
CCL8	C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]	0.49887472	
NPNT	nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]	0.49857384	
LINC01788	long intergenic non-protein coding RNA 1788 [Source:HGNC Symbol;Acc:HGNC:52577]	0.49791953	
TMSB10	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	0.4978195	
RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	0.49746555	
CDC42P2	cell division cycle 42 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33952]	0.49720988	
H2BW3P	H2B.W histone 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44390]	0.4969652	
KCNN3	potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	0.49679857	
FER1L4	fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]	0.49663225	
LINC00565	long intergenic non-protein coding RNA 565 [Source:HGNC Symbol;Acc:HGNC:43709]	0.4960703	
COL4A2-AS2	COL4A2 antisense 2 [Source:HGNC Symbol;Acc:HGNC:39849]	0.49565896	
ESX1	ESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14865]	0.49558905	
L1TD1	LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]	0.49552044	
CCL3L3	C-C motif chemokine ligand 3 like 3 [Source:HGNC Symbol;Acc:HGNC:30554]	0.49533567	
ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19 [Source:HGNC Symbol;Acc:HGNC:17111]	0.49513006	
LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	0.49508026	
SHE	Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]	0.49480358	
USHBP1	USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058]	0.4946354	
GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	0.49456468	
AC113208.3	taste receptor cell protein 1-like [Source:NCBI gene (formerly Entrezgene);Acc:105376731]	0.49429333	
PPEF1	protein phosphatase with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:9243]	0.49419883	
PRDM6	PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]	0.49416676	
TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	0.49363077	
ADAMTS19-AS1	ADAMTS19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40797]	0.49354085	
CCIN	calicin [Source:HGNC Symbol;Acc:HGNC:1568]	0.49312767	
CCR1	C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]	0.4929256	
STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	0.49291041	
CCRL2	C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]	0.492693	
FOXL2	forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]	0.49249828	
PROSER2-AS1	PROSER2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27343]	0.49227852	
TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	0.49195766	
OR5AS1	olfactory receptor family 5 subfamily AS member 1 [Source:HGNC Symbol;Acc:HGNC:15261]	0.49142048	
LSAMP-AS1	LSAMP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40350]	0.49124312	
MMP11	matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]	0.4904382	
CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	0.49026027	
RNU6-171P	RNA, U6 small nuclear 171, pseudogene [Source:HGNC Symbol;Acc:HGNC:47134]	0.49001563	
PP7080	uncharacterized LOC25845 [Source:NCBI gene (formerly Entrezgene);Acc:25845]	0.48981926	
OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	0.48879763	
FZD4	frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]	0.48871416	
MATN3	matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]	0.48867863	
LINC01791	long intergenic non-protein coding RNA 1791 [Source:HGNC Symbol;Acc:HGNC:52581]	0.4886447	
LINC00629	long intergenic non-protein coding RNA 629 [Source:HGNC Symbol;Acc:HGNC:44262]	0.4884991	
GAPDHP66	glyceraldehyde-3-phosphate dehydrogenase pseudogene 66 [Source:HGNC Symbol;Acc:HGNC:4144]	0.48833793	
FHL1	four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]	0.4882328	
RNU6-910P	RNA, U6 small nuclear 910, pseudogene [Source:HGNC Symbol;Acc:HGNC:47873]	0.488019	
PTGFR	prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]	0.48796386	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	0.48752064	
LINC01879	long intergenic non-protein coding RNA 1879 [Source:HGNC Symbol;Acc:HGNC:52698]	0.48744908	
PDCD6IPP1	PDCD6IP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49872]	0.4871601	
SOAT2	sterol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:11178]	0.48689514	
WIF1	WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]	0.4867927	
BCL6B	BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002]	0.48668358	
C1orf167	chromosome 1 open reading frame 167 [Source:HGNC Symbol;Acc:HGNC:25262]	0.48619983	
DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	0.48616746	
COL10A1	collagen type X alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2185]	0.48595053	
FTH1P27	ferritin heavy chain 1 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:39091]	0.48594263	
KCNQ1DN	KCNQ1 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:13335]	0.485042	
LINC01299	long intergenic non-protein coding RNA 1299 [Source:HGNC Symbol;Acc:HGNC:27839]	0.4846123	
LHX2	LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594]	0.484292	
OR51E1	olfactory receptor family 51 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:15194]	0.4835435	
OSTCP5	oligosaccharyltransferase complex subunit pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:42867]	0.4834715	
NPR1	natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]	0.4832582	
FGF10-AS1	FGF10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49382]	0.48289874	
XIAPP3	X-linked inhibitor of apoptosis pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52377]	0.48276457	
RPS4XP1	ribosomal protein S4X pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32444]	0.4826866	
RTL3	retrotransposon Gag like 3 [Source:HGNC Symbol;Acc:HGNC:22997]	0.48174766	
MLKL	mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]	0.48172814	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	0.48148766	
ISCA2P1	iron-sulfur cluster assembly 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38022]	0.4814014	
CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	0.48131657	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	0.48108563	
FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	0.480398	
C4orf51	chromosome 4 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:37264]	0.4803478	
AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]	0.48007393	
LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	0.4795932	
PHBP13	prohibitin pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39292]	0.47958347	
SAMD12-AS1	SAMD12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30937]	0.47924128	
S1PR3	sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]	0.4787312	
HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	0.47860253	
RNA5SP18	RNA, 5S ribosomal pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:42586]	0.47858647	
AC009053.3	novel transcript, antisense to CLEC18B	0.4777973	
MIR4782	microRNA 4782 [Source:HGNC Symbol;Acc:HGNC:41635]	0.47763556	
GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	0.47753978	
MIR4637	microRNA 4637 [Source:HGNC Symbol;Acc:HGNC:41651]	0.47753254	
ADRA1D	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]	0.4773756	
OR10AC1	olfactory receptor family 10 subfamily AC member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14758]	0.4773197	
NANOS3	nanos C2HC-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:22048]	0.4772963	
N4BP2	NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851]	0.47719967	
RN7SL105P	RNA, 7SL, cytoplasmic 105, pseudogene [Source:HGNC Symbol;Acc:HGNC:46121]	0.4770198	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	0.47689718	
HAUS6P3	HAUS augmin like complex subunit 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:50772]	0.4767545	
PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	0.4764837	
CTAGE14P	CTAGE family member 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:37299]	0.4761708	
IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]	0.4760963	
COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	0.47580737	
KIF15	kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]	0.47572133	
ACTA2	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	0.47553086	
FBXL13	F-box and leucine rich repeat protein 13 [Source:HGNC Symbol;Acc:HGNC:21658]	0.47544754	
NOTO	notochord homeobox [Source:HGNC Symbol;Acc:HGNC:31839]	0.47494307	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	0.4745425	
ANLN	anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	0.47451484	
EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	0.47447386	
BRICD5	BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309]	0.47445434	
RIPPLY3	ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]	0.4741219	
OR2S1P	olfactory receptor family 2 subfamily S member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8275]	0.4735716	
CLIC5	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]	0.47313592	
LINC00354	long intergenic non-protein coding RNA 354 [Source:HGNC Symbol;Acc:HGNC:42672]	0.47302195	
LINGO1	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	0.47293904	
LINC02577	long intergenic non-protein coding RNA 2577 [Source:HGNC Symbol;Acc:HGNC:53749]	0.47281063	
THBS3	thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]	0.4724435	
GPR4	G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:4497]	0.47206092	
KLHL5	kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]	0.47154316	
GABRQ	gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454]	0.47152793	
LRP1-AS	LRP1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:51694]	0.471477	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	0.4714454	
MEX3D	mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]	0.47135806	
CEP112	centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]	0.47126088	
KHDC1	KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21366]	0.47105736	
KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	0.47095156	
LINC02408	long intergenic non-protein coding RNA 2408 [Source:HGNC Symbol;Acc:HGNC:53337]	0.47058007	
VAT1L	vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]	0.47050676	
ITGA8	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	0.47031552	
CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	0.4702523	
HOXA13	homeobox A13 [Source:HGNC Symbol;Acc:HGNC:5102]	0.47023156	
HOXA11-AS	HOXA11 antisense RNA [Source:HGNC Symbol;Acc:HGNC:24957]	0.46980554	
MTND4P30	MT-ND4 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:42217]	0.4695049	
CDK8P2	cyclin dependent kinase 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:52296]	0.46904358	
ANKRD34A	ankyrin repeat domain 34A [Source:HGNC Symbol;Acc:HGNC:27639]	0.46883312	
LINC01119	long intergenic non-protein coding RNA 1119 [Source:HGNC Symbol;Acc:HGNC:49262]	0.46860272	
DCHS2	dachsous cadherin-related 2 [Source:HGNC Symbol;Acc:HGNC:23111]	0.46847445	
TMEM244	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]	0.46843076	
CSTF3-DT	CSTF3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27882]	0.468297	
SLC29A4	solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]	0.46801805	
LINC01775	long intergenic non-protein coding RNA 1775 [Source:HGNC Symbol;Acc:HGNC:52565]	0.46751896	
LINC02010	long intergenic non-protein coding RNA 2010 [Source:HGNC Symbol;Acc:HGNC:52846]	0.4674511	
ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	0.46712148	
MIR760	microRNA 760 [Source:HGNC Symbol;Acc:HGNC:33666]	0.46674973	
TMEM191C	transmembrane protein 191C [Source:HGNC Symbol;Acc:HGNC:33601]	0.46625915	
TBC1D28	TBC1 domain family member 28 [Source:HGNC Symbol;Acc:HGNC:26858]	0.46618548	
DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	0.46611357	
RUSC1-AS1	RUSC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26680]	0.46587604	
ACVRL1	activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]	0.46564704	
LYPLAL1-AS1	LYPLAL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54054]	0.46544984	
NHS	NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820]	0.4648483	
TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	0.46466568	
FOXC2-AS1	FOXC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50665]	0.46463326	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	0.46435773	
SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	0.4643458	
FABP3	fatty acid binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3557]	0.46434334	
USP12PX	USP12 pseudogene X-linked [Source:HGNC Symbol;Acc:HGNC:21410]	0.46428877	
HAUS8	HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532]	0.4642012	
AC073910.1	HIKESHI pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54901]	0.46419242	
PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	0.46387503	
RUNX1T1	RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535]	0.46364427	
BANF1P5	BANF1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43885]	0.4634604	
TLL1	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]	0.46329048	
AP002008.4	novel transcript, antisense to BTG4	0.46298543	
TWSG1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	0.46291438	
CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	0.4628604	
P3H1	prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]	0.4622013	
PDGFRA	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	0.46194392	
MYL7	myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]	0.4618504	
FKBP7	FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]	0.46174684	
FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	0.46164662	
RNA5SP515	RNA, 5S ribosomal pseudogene 515 [Source:HGNC Symbol;Acc:HGNC:43415]	0.461431	
AL139398.1	uncharacterized LOC105373244 [Source:NCBI gene (formerly Entrezgene);Acc:105373244]	0.4613602	
NBPF6	NBPF member 6 [Source:HGNC Symbol;Acc:HGNC:31988]	0.4608227	
AC021683.3	novel transcript	0.46074146	
LAMC3	laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]	0.4605725	
STK32B	serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]	0.46051735	
CACNA1C	calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]	0.46046865	
WDR38	WD repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:23745]	0.460406	
MTATP6P29	MT-ATP6 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:52187]	0.46034497	
GPRACR	GPR107 adjacent cis regulating lncRNA [Source:HGNC Symbol;Acc:HGNC:53957]	0.4597078	
MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]	0.4594217	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	0.4592686	
MIR145	microRNA 145 [Source:HGNC Symbol;Acc:HGNC:31532]	0.4588926	
LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	0.4588811	
TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	0.45883757	
IGKV2D-28	immunoglobulin kappa variable 2D-28 [Source:HGNC Symbol;Acc:HGNC:5799]	0.45867923	
HSPA8P11	heat shock protein family A (Hsp70) member 8 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:44926]	0.4585362	
F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	0.45846584	
PA2G4P2	proliferation-associated 2G4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16531]	0.45820233	
NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	0.45773086	
FOXS1	forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]	0.45767504	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	0.457602	
CCN4	cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]	0.45751643	
TMEM191B	transmembrane protein 191B [Source:HGNC Symbol;Acc:HGNC:33600]	0.45749375	
PCAT5	prostate cancer associated transcript 5 [Source:HGNC Symbol;Acc:HGNC:48665]	0.45731995	
TSPAN15	tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]	0.4573112	
LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	0.4572236	
NGF	nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]	0.45695934	
IGF2-AS	IGF2 antisense RNA [Source:HGNC Symbol;Acc:HGNC:14062]	0.4568117	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	0.4564359	
PAFAH1B1P1	platelet activating factor acetylhydrolase 1b regulatory subunit 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8577]	0.45626137	
GPR150	G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]	0.4562478	
PLAC9P1	placenta associated 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52678]	0.45618096	
AL845331.2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L) pseudogene	0.4561386	
C20orf203	chromosome 20 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:26592]	0.4561044	
LIMS1	LIM zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:6616]	0.4558193	
FAM135B	family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029]	0.45574236	
RN7SL124P	RNA, 7SL, cytoplasmic 124, pseudogene [Source:HGNC Symbol;Acc:HGNC:46140]	0.45572448	
ITGBL1	integrin subunit beta like 1 [Source:HGNC Symbol;Acc:HGNC:6164]	0.4556288	
TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	0.4556142	
SLC39A8	solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]	0.4555907	
H2BC14	H2B clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4750]	0.45531204	
MYL12AP1	myosin light chain 12A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51648]	0.45518246	
TBX15	T-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11594]	0.4547643	
ZNF365	zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]	0.45453045	
C19orf38	chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]	0.45448872	
LINC00887	long intergenic non-protein coding RNA 887 [Source:HGNC Symbol;Acc:HGNC:48574]	0.45438322	
RNU4-27P	RNA, U4 small nuclear 27, pseudogene [Source:HGNC Symbol;Acc:HGNC:46963]	0.45431444	
ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]	0.4542749	
RBMS1	RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]	0.45396942	
EXOSC10-AS1	EXOSC10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40456]	0.45383498	
H2AZ2P1	H2AZ2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31026]	0.4538267	
TCF23	transcription factor 23 [Source:HGNC Symbol;Acc:HGNC:18602]	0.4537725	
FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	0.4537326	
KLHL17	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]	0.45360947	
CDKN2D	cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]	0.45349202	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	0.4531746	
HCAR1	hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:4532]	0.45307907	
CCM2L	CCM2 like scaffold protein [Source:HGNC Symbol;Acc:HGNC:16153]	0.45305088	
TMEM92-AS1	TMEM92 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50442]	0.452987	
HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	0.45225403	
H2BP9	H2B histone pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:54446]	0.45223567	
PABPC4L	poly(A) binding protein cytoplasmic 4 like [Source:HGNC Symbol;Acc:HGNC:31955]	0.45220885	
CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]	0.45190728	
RNA5SP283	RNA, 5S ribosomal pseudogene 283 [Source:HGNC Symbol;Acc:HGNC:43183]	0.45169824	
EXO5	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	0.45148268	
ZCCHC18	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	0.4514542	
MIR503	microRNA 503 [Source:HGNC Symbol;Acc:HGNC:32138]	0.45138347	
RNA5SP156	RNA, 5S ribosomal pseudogene 156 [Source:HGNC Symbol;Acc:HGNC:43056]	0.45135352	
NPDC1	neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]	0.45120046	
LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	0.45109504	
ZP1	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	0.45106563	
HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	0.45092967	
INSIG2	insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]	0.4509152	
LUCAT1	lung cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48498]	0.45072454	
AMIGO3	adhesion molecule with Ig like domain 3 [Source:HGNC Symbol;Acc:HGNC:24075]	0.45053083	
DNM3OS	DNM3 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:41228]	0.4503295	
LINC00670	long intergenic non-protein coding RNA 670 [Source:HGNC Symbol;Acc:HGNC:44338]	0.45032313	
GOLIM4	golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]	0.45030805	
TRBV20OR9-2	T cell receptor beta variable 20/OR9-2 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12197]	0.45028812	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	0.44998077	
