NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
RODRIGUES_DCC_TARGETS_DN	119		Rejected!	
RODRIGUES_NTN1_TARGETS_UP	17		Rejected!	
RODRIGUES_NTN1_TARGETS_DN	160		Rejected!	
WANG_LMO4_TARGETS_UP	364		Rejected!	
WANG_LMO4_TARGETS_DN	357		Rejected!	
WANG_CLIM2_TARGETS_UP	261		Rejected!	
WANG_CLIM2_TARGETS_DN	181		Rejected!	
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	176		Rejected!	
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	145		Rejected!	
VECCHI_GASTRIC_CANCER_EARLY_UP	434		Rejected!	
VECCHI_GASTRIC_CANCER_EARLY_DN	380	16		
BARRIER_COLON_CANCER_RECURRENCE_UP	42		Rejected!	
BARRIER_COLON_CANCER_RECURRENCE_DN	19		Rejected!	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	159		Rejected!	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN	5		Rejected!	
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	79		Rejected!	
JAEGER_METASTASIS_UP	46		Rejected!	
JAEGER_METASTASIS_DN	258		Rejected!	
OSMAN_BLADDER_CANCER_UP	398		Rejected!	
OSMAN_BLADDER_CANCER_DN	423		Rejected!	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	68		Rejected!	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	333		Rejected!	
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	109		Rejected!	
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	184		Rejected!	
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	221		Rejected!	
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	280		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	32		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN	23		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	83		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	56		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP	16		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	26		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP	28		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN	12		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP	11		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP	26		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	24		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP	139		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN	62		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	35		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_DN	11		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	19		Rejected!	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_DN	79		Rejected!	
RUNNE_GENDER_EFFECT_UP	9		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP	86		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	44		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	183		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	30		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	156		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN	204		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	194		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	150		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	177		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	127		Rejected!	
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	14		Rejected!	
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN	7		Rejected!	
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	31		Rejected!	
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	33		Rejected!	
BILBAN_B_CLL_LPL_UP	64		Rejected!	
BILBAN_B_CLL_LPL_DN	42		Rejected!	
HOEBEKE_LYMPHOID_STEM_CELL_UP	97		Rejected!	
HOEBEKE_LYMPHOID_STEM_CELL_DN	88		Rejected!	
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	32		Rejected!	
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	22		Rejected!	
AKL_HTLV1_INFECTION_UP	27		Rejected!	
AKL_HTLV1_INFECTION_DN	69		Rejected!	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	76		Rejected!	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	368		Rejected!	
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	262		Rejected!	
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN	125		Rejected!	
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP	129		Rejected!	
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN	76		Rejected!	
MULLIGHAN_MLL_SIGNATURE_1_UP	384		Rejected!	
MULLIGHAN_MLL_SIGNATURE_1_DN	238		Rejected!	
MULLIGHAN_MLL_SIGNATURE_2_UP	420		Rejected!	
MULLIGHAN_MLL_SIGNATURE_2_DN	278		Rejected!	
MULLIGHAN_NPM1_SIGNATURE_3_UP	332		Rejected!	
MULLIGHAN_NPM1_SIGNATURE_3_DN	161		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP	15		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN	7		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	184		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	193		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	54		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	18		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	203		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	56		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	159		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	18		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	21		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN	10		Rejected!	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	44		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP	14		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN	7		Rejected!	
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP	53		Rejected!	
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN	42		Rejected!	
DITTMER_PTHLH_TARGETS_UP	113		Rejected!	
DITTMER_PTHLH_TARGETS_DN	70		Rejected!	
UDAYAKUMAR_MED1_TARGETS_UP	135		Rejected!	
UDAYAKUMAR_MED1_TARGETS_DN	244		Rejected!	
ODONNELL_TFRC_TARGETS_UP	427		Rejected!	
ODONNELL_TFRC_TARGETS_DN	137		Rejected!	
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	82		Rejected!	
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	47		Rejected!	
SENESE_HDAC1_TARGETS_UP	451		Rejected!	
SENESE_HDAC1_TARGETS_DN	266		Rejected!	
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	243		Rejected!	
SENESE_HDAC1_AND_HDAC2_TARGETS_DN	238		Rejected!	
SENESE_HDAC2_TARGETS_UP	116		Rejected!	
SENESE_HDAC2_TARGETS_DN	133		Rejected!	
SENESE_HDAC3_TARGETS_UP	494		Rejected!	
SENESE_HDAC3_TARGETS_DN	547		Rejected!	
LEE_NEURAL_CREST_STEM_CELL_UP	147		Rejected!	
LEE_NEURAL_CREST_STEM_CELL_DN	122		Rejected!	
HUMMEL_BURKITTS_LYMPHOMA_UP	43		Rejected!	
HUMMEL_BURKITTS_LYMPHOMA_DN	15		Rejected!	
TIEN_INTESTINE_PROBIOTICS_2HR_UP	30		Rejected!	
TIEN_INTESTINE_PROBIOTICS_2HR_DN	89		Rejected!	
TIEN_INTESTINE_PROBIOTICS_6HR_UP	53		Rejected!	
TIEN_INTESTINE_PROBIOTICS_6HR_DN	170		Rejected!	
TIEN_INTESTINE_PROBIOTICS_24HR_UP	561		Rejected!	
TIEN_INTESTINE_PROBIOTICS_24HR_DN	215		Rejected!	
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	515		Rejected!	
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	278		Rejected!	
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	406		Rejected!	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	1289		Rejected!	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	333		Rejected!	
SABATES_COLORECTAL_ADENOMA_SIZE_UP	23		Rejected!	
SABATES_COLORECTAL_ADENOMA_SIZE_DN	13		Rejected!	
SABATES_COLORECTAL_ADENOMA_UP	140		Rejected!	
SABATES_COLORECTAL_ADENOMA_DN	299		Rejected!	
SCIBETTA_KDM5B_TARGETS_UP	19		Rejected!	
SCIBETTA_KDM5B_TARGETS_DN	79		Rejected!	
NAGASHIMA_NRG1_SIGNALING_UP	172		Rejected!	
NAGASHIMA_NRG1_SIGNALING_DN	54		Rejected!	
NAGASHIMA_EGF_SIGNALING_UP	57		Rejected!	
KIM_WT1_TARGETS_UP	217		Rejected!	
KIM_WT1_TARGETS_DN	471		Rejected!	
KIM_WT1_TARGETS_8HR_UP	167		Rejected!	
KIM_WT1_TARGETS_8HR_DN	125		Rejected!	
KIM_WT1_TARGETS_12HR_UP	166		Rejected!	
KIM_WT1_TARGETS_12HR_DN	216		Rejected!	
ELVIDGE_HYPOXIA_UP	172		Rejected!	
ELVIDGE_HYPOXIA_DN	147		Rejected!	
ELVIDGE_HYPOXIA_BY_DMOG_UP	133		Rejected!	
ELVIDGE_HYPOXIA_BY_DMOG_DN	59		Rejected!	
ELVIDGE_HIF1A_TARGETS_UP	67		Rejected!	
ELVIDGE_HIF1A_TARGETS_DN	92		Rejected!	
ELVIDGE_HIF2A_TARGETS_UP	6		Rejected!	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	41		Rejected!	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	105		Rejected!	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	321		Rejected!	
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	235		Rejected!	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	20		Rejected!	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	12		Rejected!	
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	24		Rejected!	
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN	11		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	94		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN	46		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	59		Rejected!	
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN	12		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	13		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	10		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	184		Rejected!	
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	94		Rejected!	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	64		Rejected!	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	89		Rejected!	
BIDUS_METASTASIS_UP	219		Rejected!	
BIDUS_METASTASIS_DN	154		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	270		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	198		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	140		Rejected!	
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	71		Rejected!	
MAYBURD_RESPONSE_TO_L663536_UP	31		Rejected!	
MAYBURD_RESPONSE_TO_L663536_DN	56		Rejected!	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	19		Rejected!	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	15		Rejected!	
DODD_NASOPHARYNGEAL_CARCINOMA_UP	1806	35		
DODD_NASOPHARYNGEAL_CARCINOMA_DN	1402		Rejected!	
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	640		Rejected!	
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	784		Rejected!	
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	721		Rejected!	
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	529		Rejected!	
RODRIGUES_THYROID_CARCINOMA_UP	16		Rejected!	
RODRIGUES_THYROID_CARCINOMA_DN	77		Rejected!	
GOZGIT_ESR1_TARGETS_UP	149		Rejected!	
GOZGIT_ESR1_TARGETS_DN	777	16		
HAHTOLA_SEZARY_SYNDROM_UP	99		Rejected!	
HAHTOLA_SEZARY_SYNDROM_DN	44		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP	176		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	27		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	63		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	115		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_UP	18		Rejected!	
HAHTOLA_MYCOSIS_FUNGOIDES_DN	17		Rejected!	
PROVENZANI_METASTASIS_UP	204		Rejected!	
PROVENZANI_METASTASIS_DN	142		Rejected!	
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	36		Rejected!	
LIU_CDX2_TARGETS_UP	35		Rejected!	
LIU_CDX2_TARGETS_DN	8		Rejected!	
COLDREN_GEFITINIB_RESISTANCE_UP	86		Rejected!	
COLDREN_GEFITINIB_RESISTANCE_DN	228		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	130		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN	61		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	118		Rejected!	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN	72		Rejected!	
PASTURAL_RIZ1_TARGETS_UP	10		Rejected!	
PASTURAL_RIZ1_TARGETS_DN	5		Rejected!	
CHOW_RASSF1_TARGETS_UP	26		Rejected!	
CHOW_RASSF1_TARGETS_DN	30		Rejected!	
ENK_UV_RESPONSE_EPIDERMIS_UP	296		Rejected!	
ENK_UV_RESPONSE_EPIDERMIS_DN	513		Rejected!	
ENK_UV_RESPONSE_KERATINOCYTE_UP	534		Rejected!	
ENK_UV_RESPONSE_KERATINOCYTE_DN	481		Rejected!	
LANDIS_BREAST_CANCER_PROGRESSION_UP	46		Rejected!	
LANDIS_BREAST_CANCER_PROGRESSION_DN	72		Rejected!	
GESERICK_TERT_TARGETS_DN	21		Rejected!	
YEMELYANOV_GR_TARGETS_DN	11		Rejected!	
LAU_APOPTOSIS_CDKN2A_UP	55		Rejected!	
LAU_APOPTOSIS_CDKN2A_DN	5		Rejected!	
DELYS_THYROID_CANCER_UP	445	18		
DELYS_THYROID_CANCER_DN	233		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	59		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	54		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	132		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	141		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	123		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	151		Rejected!	
CASTELLANO_HRAS_TARGETS_DN	6		Rejected!	
CASTELLANO_HRAS_AND_NRAS_TARGETS_UP	6		Rejected!	
CASTELLANO_HRAS_AND_NRAS_TARGETS_DN	8		Rejected!	
CASTELLANO_NRAS_TARGETS_UP	72		Rejected!	
CASTELLANO_NRAS_TARGETS_DN	14		Rejected!	
CHEBOTAEV_GR_TARGETS_UP	78		Rejected!	
CHEBOTAEV_GR_TARGETS_DN	123		Rejected!	
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP	28		Rejected!	
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN	48		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP	10		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	30		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP	120		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	378		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_2A_UP	8		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	141		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	327		Rejected!	
LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	226		Rejected!	
KOINUMA_COLON_CANCER_MSI_UP	16		Rejected!	
KOINUMA_COLON_CANCER_MSI_DN	8		Rejected!	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	34		Rejected!	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	23		Rejected!	
NADERI_BREAST_CANCER_PROGNOSIS_UP	51		Rejected!	
NADERI_BREAST_CANCER_PROGNOSIS_DN	18		Rejected!	
MARKEY_RB1_CHRONIC_LOF_UP	112		Rejected!	
MARKEY_RB1_CHRONIC_LOF_DN	123		Rejected!	
MARKEY_RB1_ACUTE_LOF_UP	237		Rejected!	
MARKEY_RB1_ACUTE_LOF_DN	229		Rejected!	
CHIN_BREAST_CANCER_COPY_NUMBER_UP	28		Rejected!	
CHIN_BREAST_CANCER_COPY_NUMBER_DN	13		Rejected!	
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	563		Rejected!	
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	235		Rejected!	
VANHARANTA_UTERINE_FIBROID_UP	44		Rejected!	
VANHARANTA_UTERINE_FIBROID_DN	67		Rejected!	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	66		Rejected!	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	36		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_65_UP	22		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_65_DN	39		Rejected!	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	19		Rejected!	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	57		Rejected!	
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	238		Rejected!	
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	176		Rejected!	
ODONNELL_METASTASIS_UP	75		Rejected!	
ODONNELL_METASTASIS_DN	24		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	218		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	84		Rejected!	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1151		Rejected!	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1769		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	611		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	771		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	193		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	95		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP	27		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_DN	8		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	172		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	21		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	38		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_DN	9		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	97		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	22		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	182		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	37		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	247		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN	35		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	21		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN	30		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	22		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	13		Rejected!	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	118		Rejected!	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	12		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	151		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_324_DN	152		Rejected!	
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	33		Rejected!	
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN	31		Rejected!	
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP	16		Rejected!	
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN	12		Rejected!	
BARIS_THYROID_CANCER_UP	24		Rejected!	
BARIS_THYROID_CANCER_DN	59		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_UP	550		Rejected!	
BERENJENO_TRANSFORMED_BY_RHOA_DN	398		Rejected!	
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	7		Rejected!	
TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN	29		Rejected!	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	26		Rejected!	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	37		Rejected!	
KERLEY_RESPONSE_TO_CISPLATIN_UP	45		Rejected!	
KERLEY_RESPONSE_TO_CISPLATIN_DN	5		Rejected!	
MISSIAGLIA_REGULATED_BY_METHYLATION_UP	125		Rejected!	
MISSIAGLIA_REGULATED_BY_METHYLATION_DN	122		Rejected!	
TANG_SENESCENCE_TP53_TARGETS_UP	33		Rejected!	
TANG_SENESCENCE_TP53_TARGETS_DN	56		Rejected!	
WANG_BARRETTS_ESOPHAGUS_UP	52		Rejected!	
WANG_BARRETTS_ESOPHAGUS_DN	25		Rejected!	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	121		Rejected!	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	101		Rejected!	
WANG_ESOPHAGUS_CANCER_PROGRESSION_UP	9		Rejected!	
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP	15		Rejected!	
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN	18		Rejected!	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	63		Rejected!	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	26		Rejected!	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	57		Rejected!	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	22		Rejected!	
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	211		Rejected!	
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	40		Rejected!	
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	270		Rejected!	
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	199		Rejected!	
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	123		Rejected!	
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	131		Rejected!	
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	193		Rejected!	
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	80		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	16		Rejected!	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	16		Rejected!	
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	53		Rejected!	
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	19		Rejected!	
LUI_THYROID_CANCER_PAX8_PPARG_UP	46		Rejected!	
LUI_THYROID_CANCER_PAX8_PPARG_DN	46		Rejected!	
HAMAI_APOPTOSIS_VIA_TRAIL_UP	655		Rejected!	
HAMAI_APOPTOSIS_VIA_TRAIL_DN	202		Rejected!	
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	69		Rejected!	
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	36		Rejected!	
HUMMERICH_BENIGN_SKIN_TUMOR_UP	17		Rejected!	
HUMMERICH_BENIGN_SKIN_TUMOR_DN	19		Rejected!	
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	168		Rejected!	
